genre,track_id,artist_name,title,loudness,tempo,time_signature,key,mode,duration,avg_timbre1,avg_timbre2,avg_timbre3,avg_timbre4,avg_timbre5,avg_timbre6,avg_timbre7,avg_timbre8,avg_timbre9,avg_timbre10,avg_timbre11,avg_timbre12,var_timbre1,var_timbre2,var_timbre3,var_timbre4,var_timbre5,var_timbre6,var_timbre7,var_timbre8,var_timbre9,var_timbre10,var_timbre11,var_timbre12
folk,TRHVNJL12903CDD866,Tony Trischka,The Next Big Thing,-15.707,150.851,3,0,1,242.78159,38.0880861287,-102.80767724399999,82.5294605621,36.224942883000004,71.4054569356,-13.394425204000001,-46.4113553944,-5.01523662738,17.972281958299998,-6.145429737080001,18.4869981868,-1.37276155938,20.1032951068,1158.64002983,769.357149186,837.17684133,362.379956295,503.7681705,246.90427220900003,283.778648213,258.69675840599996,145.648808115,178.416940762,240.63977353400003
folk,TRBQVCT128F4233426,Mark Knopfler,The Scaffolder's Wife,-12.293,158.6,3,0,0,231.99302000000003,41.732285347,-101.686419023,-12.025530848299999,-11.3522236504,-5.470949871469999,-9.34590231362,3.0035025706900003,-18.0838239075,-4.4641876606699995,-15.748849614400001,1.47237660668,11.316285347,11.011392844000001,2028.02126483,1370.30741,885.061156462,363.80298116800003,576.680565708,529.45723506,520.158705901,575.188555469,388.31296013300005,182.18960898,386.951521991
metal,TRMRBDB128F424FA61,THERION,Lemuria,-7.121,120.171,4,0,1,256.1824,47.2186955178,29.859080370900003,11.4416228748,-12.700236475999999,-11.9834265842,-21.9529258114,5.68748377125,-4.86431530139,6.9367047913399995,2.83227357032,-4.5574683152999995,-10.2575919629,27.4379835966,1365.11878677,2902.90017411,574.011945092,1107.01918611,408.991142121,1084.7723164000001,328.53510046900004,619.4337250890001,237.358739955,106.86548772299999,259.695768612
classic pop and rock,TRPHUWS128F425A4C8,Percy Sledge,Just Out Of Reach (Of My Empty Arms),-12.300999999999998,87.965,3,7,1,213.99465,38.7248628763,-66.94366053510001,23.388098662199997,-6.344941471569999,-31.627735786,2.23094481605,-32.9572123746,-7.47221404682,23.959690635500003,0.6028294314379999,0.975389632107,1.9130535117099998,33.8043706233,1856.22957284,2932.47152946,1800.1465643,881.786226308,935.9311207139999,563.882090468,384.789747034,737.709724665,309.55783964,260.08229367900003,505.224546596
folk,TRTXBOD128F92FA54F,Greg Laswell,I'm Hit,-4.204,140.054,4,7,1,253.98812,52.2751375465,13.1325185874,31.701648698899998,-10.848773234200001,12.180381040899999,-25.6515223048,2.92673977695,-8.059321561339999,13.5922342007,-1.58662639405,-1.6862695167299997,-10.131105948,21.0938846279,1165.92784232,442.62465196,431.90890496699996,578.9825880980001,175.12631676599997,315.772011761,214.039311757,157.356386246,149.837959769,88.2444705426,139.161737894
pop,TRQEEMM128F4294265,Rocio Durcal,Es Mi Castigo,-6.394,113.87799999999999,4,5,1,233.63872999999998,46.0267202797,-15.5163986014,-2.09702237762,-18.9988685315,7.4091958041999995,-8.36786433566,-3.62615664336,0.226946853147,-1.90544755245,1.9730251748299998,-3.7315846153800005,10.657872727300001,45.040178072799996,1607.5717842,2835.00474169,1353.5011443,589.221993223,704.296776783,626.758002795,436.20946580099996,297.087003154,255.323228651,298.242621068,366.922342844
classic pop and rock,TRJWRZY128F930287C,Irma Thomas,Another Man Done Gone,-11.594000000000001,95.12899999999999,4,9,0,226.95137999999997,41.3928604294,-19.4040383436,-8.78665030675,-8.31605674847,3.95721932515,1.47972852761,-8.12808128834,10.231952454,13.341559815999998,0.7450858895710001,-4.11466717791,0.04908895705519999,19.1147232121,1703.08824857,3172.82484275,1637.29773954,718.3080830639999,1241.19770867,553.07026782,403.576548781,360.239278562,287.83884799,348.26783249199997,310.104904826
classic pop and rock,TRGYXTU128F423871E,Thin Lizzy,Dancing In The Moonlight (It's Caught Me In It's Spotlight),-13.564,133.123,4,0,1,255.9473,41.1669080605,-25.441186398000003,-17.1094130982,-22.214988665,-67.7404357683,-11.741070529000002,-22.8005982368,-3.9131171284599997,14.272896725399999,6.25584508816,-1.1790554156200002,6.4294231738,15.1266525394,1639.2634794,1455.12118234,1152.97624537,500.77094152,413.832261038,336.061544747,380.212584239,261.422816833,217.894359272,176.542611906,162.941485362
metal,TRTVSMD12903CF4229,Samael,Together,-5.027,145.954,4,5,1,264.61995,49.2075712121,17.9491333333,14.6455530303,-3.71982272727,-9.84308636364,-18.6882560606,-14.1982787879,-9.39026666667,6.5973287878799995,4.96940757576,0.734253030303,-2.9319469697000002,18.9442284116,677.2882710819999,1071.94720664,607.262597509,409.65772607300005,394.062073194,190.433692447,196.82152198,161.415976193,160.364880929,153.86558921,85.7158298472
folk,TRFTHCL128F9335FDC,Luka Bloom,I'm a Bogman,-13.097999999999999,116.15899999999999,4,0,0,224.26077,39.6890264447,-18.4230195886,14.699071498499999,13.278052889300001,0.064222331048,-6.11756904995,16.287045053900002,-7.20203623898,-3.7099725759099997,2.96639177277,-0.932348677767,0.635616062684,26.6682661766,1238.85870691,1584.12436722,1030.24227377,703.729189088,888.734836641,374.23196504,454.76128968800003,247.556928078,375.484179159,245.390563798,140.999642615
punk,TRXOIDR12903C94E80,Vagrants,The Final Hour,-8.984,122.145,4,2,1,138.9971,46.018516355100004,4.03047429907,46.2100280374,4.58077102804,-30.129992990700003,-11.4433551402,6.6064182243,-1.50305607477,-0.026420560747700002,-1.3821448598100001,1.6397780373800002,11.6549392523,39.1459432264,882.7073042960001,1018.0263387,691.01958399,689.770811241,424.759778285,319.79290757,185.598699273,240.53636589299998,117.335128535,156.372853411,225.934097211
dance and electronica,TRFCSJZ128F422B482,Casiotone For The Painfully Alone,Yr Boyfriend,-14.609000000000002,93.76700000000001,4,8,1,54.7522,41.8791595092,52.49995092020001,0.47190797546,-8.53745398773,-46.068104294499996,-4.4606809816,24.3448343558,-3.5359754601199995,-13.5949018405,-5.735116564419999,-14.7188895706,-15.532852760699999,11.802813238399999,3312.09321861,914.9692384269999,2230.32592057,356.224209149,843.178579199,369.072342519,519.894297263,249.13341253,335.54136666700003,277.89614970599996,186.89800812599998
classic pop and rock,TRPFTCF128F42B72AC,Graham Parker & The Rumour,Hey Lord_ Don't Ask Me Questions,-5.39,117.39200000000001,4,11,0,341.15873,48.804574074099996,77.7820229277,20.0772813051,2.34611904762,-13.2097522046,-11.0541111111,18.127031746,3.14947530864,-6.49322222222,-0.223499118166,-1.9996957672,12.4398553792,42.505324736599995,1925.63300765,2109.6761361999997,1843.84168452,1243.06895991,904.6921152960001,532.51424817,677.163314819,437.66090378,360.97738743,266.756407198,328.122265561
folk,TRADIVW128F92E72F4,Mike Marshall & Chris Thile,J.S. Bach: The Goldberg Variations,-17.621,214.655,1,7,1,116.4273,33.8910607639,-118.158994792,-17.2635902778,3.62930729167,21.3370763889,-22.3418368056,-21.7635694444,-11.156901041700001,-4.232953125,-0.202711805556,11.7595659722,14.534826388900001,33.010979300100004,1801.29219627,2568.03509359,1077.73133083,665.0003670980001,767.043042223,629.7562043940001,295.5457987,339.994471222,220.254124563,224.12416431900002,487.58577199800004
punk,TRKNGNY12903CEDA53,Corrupted Ideals,Continuous Song,-7.777,147.983,4,1,1,234.39628,47.752092731800005,57.1599010025,35.7002593985,-1.17681829574,-49.953424812,-10.685141604,-15.8002067669,6.805530075190001,16.3118759398,10.8195338346,-1.19237343358,-4.21879197995,7.764570527739999,389.662701896,467.22699950300006,340.821474557,313.862133099,250.41998356,199.231201853,158.83301575299998,149.149335191,144.839104372,112.78012939899999,126.16544291700001
jazz and blues,TRRJSDO128F14985E8,Art Blakey,Valmontana,-11.668,131.391,5,0,1,272.06485,41.3487588857,-28.915271854,24.253314121,4.04599135447,2.805117195,-6.096024975980001,2.92060710855,12.0455658021,-14.777702209400001,2.34437367915,-2.0417339097,3.9933506244,28.8546100081,3289.27548196,2105.54664472,1319.70801791,431.21914528699995,687.7537864430001,392.44735679,421.52251511,368.08481245900003,300.296709658,176.094007037,316.798903434
folk,TRVTELS128F426443E,"David ""Honey Boy"" Edwards",Key To The Highway,-12.073,88.322,3,2,1,230.00771,36.2172708058,-88.07049141350001,-65.5993553501,-26.3650237781,9.78928401585,14.6620885073,-32.115723910199996,3.45995244386,-11.748684280099999,-1.26644914135,0.837268163804,17.7880290621,81.079830644,7123.487874099999,2650.02836914,3466.42047062,2033.89214295,2387.11985219,623.777767222,635.177360169,913.018768633,541.505237022,632.3930484919999,590.222875362
jazz and blues,TRQXPRZ128F427B591,Dianne Reeves,Just My Imagination,-13.125,80.082,4,3,1,291.86567,36.8744064362,-69.61355780689999,-37.6707020262,-17.0809678188,15.870738975,3.2469570917799997,-12.5880321812,-1.35658998808,-0.48132538736599995,-1.53385578069,-3.28426102503,8.36366269368,54.311347600000005,2919.7826913000004,3603.42307879,2613.39097686,1161.65267253,1312.08045251,1118.98452159,671.153306287,526.7022127609999,425.85263136099996,431.82820645699996,377.233010381
jazz and blues,TRGIJLN128F4272563,Michael Brecker,When Can I Kiss You Again?,-16.563,85.818,4,11,0,582.26893,33.591445344099995,-64.7264864083,1.2277460960100002,-2.71950665124,8.25342336611,-8.41322845575,-20.1204673222,-7.85537651822,12.4095910931,5.17327414691,0.405235396183,-5.679165991900001,51.3565322667,4586.38457197,4219.10311869,1625.19735214,2165.81139449,1096.79001766,1086.50600037,507.960923612,499.26022647900004,299.34602701200004,322.353465013,443.461523374
classic pop and rock,TRJUQQI128F930BB3A,Gregory Isaacs,Rad Block On The Front Line - Original,-12.829,93.493,4,10,1,231.26158999999998,38.236536779299996,-9.463254473160001,4.93658946322,43.604631212700006,-24.680079522899998,11.907441351900001,17.8788499006,-11.041944334,1.88720079523,12.0643727634,0.198355864811,1.6084383697799998,42.2477609683,3539.86239253,2826.42279838,3148.88724293,1031.55159208,1914.56696104,693.4516081139999,557.814783122,504.16306022599997,823.0223877860001,582.0347613519999,235.07984196599998
classic pop and rock,TRKJAQY128F930547E,THE FATBACK BAND,(Are You Ready) Do The Bus Stop,-10.538,109.855,4,2,1,268.22485,41.573433817899996,29.9551706197,24.3528990054,18.9987658761,-31.0444820199,2.35402754399,8.04181025249,6.55385539403,8.522210405510002,4.91114154552,0.554192042846,4.40103749044,19.8247805394,2035.88235965,1896.3883093,1595.68935112,643.492212023,914.088649015,418.33012292300003,462.34438742099996,254.84109849400002,281.973786997,232.80842862,321.69282997
pop,TRRPRWJ128F9335908,Lucero,I'll Just Fall,-6.956,118.35799999999999,7,11,1,231.94077000000001,46.6842271062,-49.9936062271,31.428064102600004,-8.7793992674,7.2563626373600005,-7.2022179487199995,-12.210470696,-8.2987032967,8.92464835165,-8.867608058610001,-0.725873626374,4.28672710623,37.2268533037,4327.93580925,1175.40153045,1436.90553237,1130.05455858,629.677823559,357.497989315,543.85974826,473.14618918400004,247.492949671,312.684996682,291.436791806
classic pop and rock,TRKTCZO128F145BFF1,Huey Lewis & The News,You Crack Me Up,-12.083,162.484,1,2,1,223.45098,41.93484447,12.2442718894,33.8542096774,16.2297004608,-25.56565553,-13.4536970046,14.958235023,2.6268341013799996,7.08180990783,3.0017373271900003,4.31268317972,-7.915514976960001,35.7095293111,1528.8466139,1936.86781758,753.5286111519999,767.054393491,829.7958428889999,287.4280038,406.85837326,301.888460214,249.507281721,341.79408706,163.311311934
classic pop and rock,TRKAJFR128F9310BAA,Steely Dan,Everyone's Gone To The Movies,-7.832000000000001,123.83,4,0,1,239.38567,44.9629978587,-7.9749111349,10.1511627409,8.1846124197,48.7938169165,-2.36382441113,14.9547687366,-4.197819057819999,-3.0811638115599997,-3.6102077087800004,0.48029229122100003,1.29745824411,53.3347834111,2026.24642277,2423.73607935,1624.16378301,685.8026776869999,1807.9404089000002,549.541769071,580.79867554,404.012588503,364.139116156,281.670176365,230.290219769
folk,TRVCODA12903CC492E,Leon Redbone,My Blue Heaven (LP Version),-24.695,62.347,1,2,1,143.22893,29.469584905700003,-57.4112285115,-25.3046142558,-22.5711844864,-22.6040587002,-10.4455534591,-19.6375639413,-9.40438993711,-5.130184486369999,2.41009643606,1.9203417190799998,0.844454926625,13.6684318864,1265.7765705999998,1167.59127102,875.742459991,644.262544546,452.50473026,236.41196927299998,286.951290225,307.128650645,234.430636913,138.728821001,174.451776525
folk,TRQWHGZ128F428ED40,The Wailin' Jennys,Some Good Thing,-9.558,149.982,4,7,1,197.38076999999998,44.2434042553,-14.7223469722,5.28137315876,-3.85955482815,-11.0870720131,-5.04122422259,-8.66409819967,-4.893170212769999,5.5985941080199995,-1.14062847791,2.29220785597,1.4684124386300001,18.5333413145,1089.88609987,1128.65388548,1376.34862854,528.431286375,692.835902982,729.342882648,357.34929914300005,325.31055609099997,280.087769343,257.05999421,252.60562515599997
folk,TRZKQTB12903CE7087,Tommy Emmanuel,Morning Aire,-21.41,75.426,4,7,1,355.29098,28.62781893,-21.495600823,-41.7004032922,-7.41137139918,-14.5440524691,-9.657110082300001,0.564572016461,-10.0351563786,3.69569135802,-1.0793806584399999,-0.645598765432,10.8664886831,52.854973415799996,3403.49368264,5422.75972394,1992.39991876,976.500632085,795.8687830439999,500.61667417900003,419.058515519,342.63278007599996,224.933363053,280.108493495,245.059467133
classic pop and rock,TRTGMCI128F92EC123,Berlin,To A King (Alternative),-5.313,85.023,4,9,0,276.1922,48.648269067799994,38.444940678,11.5000762712,-7.733036016950001,-9.295903601689998,-10.6525137712,2.07218220339,-4.0502065678,-2.08629237288,-3.5497563559300005,-0.882598516949,5.25302436441,22.2748853873,1284.07213596,1802.72464843,978.9165990660001,670.506769091,556.09776719,797.068714308,364.81784974,302.746502641,226.278546328,214.081326766,414.262337414
soul and reggae,TROGTTR128F42B0CF4,Whitney Houston,Love Will Save The Day,-11.61,233.47,7,0,1,298.762,38.6535393858,85.5316855808,-13.017960614200002,45.688124833100005,13.9956455274,9.61751602136,5.35182242991,4.4976188251,2.1097349799700003,16.5834973298,4.64395794393,-0.7005173564749999,40.267994369899995,2908.21590153,4083.31285037,1607.88397571,1091.68609536,2511.10292509,625.570086603,681.274210555,310.628150045,652.058601226,494.04938542300005,263.720377254
classic pop and rock,TRRCJJN128F9307EA3,Bread,I Don't Love You,-12.105,83.221,1,0,1,168.12363,40.985125,10.0467350746,23.011279850700003,20.7826380597,-22.8801567164,14.9735578358,3.15103731343,-6.54936380597,8.40624440299,-3.5813376865699995,1.04843656716,10.221442164199999,30.979805881799997,2528.3578542,1746.97303625,1833.92836968,802.4619762960001,1291.45071775,638.169568301,751.049101593,363.75571660599996,452.408427862,413.611670843,208.95394842599998
folk,TRULMJM128F93231B6,Doyle Lawson & Quicksilver,When The Sun Of My Life Goes Down,-15.307,91.212,1,7,1,121.91301999999999,35.9647951807,-44.2878072289,26.220996988000003,-21.2609578313,44.517021084300005,32.4336626506,-23.228581325300002,10.8694427711,7.79942771084,10.201963855399999,-12.808460843399999,8.73819277108,30.877723186999997,2821.65391751,2346.06727565,2674.77095404,1126.29286231,1796.04170113,807.0327655269999,978.603495608,746.312811172,819.436668944,580.394468514,400.672473059
soul and reggae,TRLHNMN128F9306D19,Erykah Badu,Tyrone,-10.282,131.993,4,10,0,345.33832,37.1369187739,14.3742628352,-52.4502750958,-9.82827509579,-19.1549846743,-6.074830651340001,-28.2533103448,-10.5805034483,25.217758620700003,7.160048275860001,-3.79117471264,4.2556283524900005,50.1639537451,4741.00354629,4263.22819977,3796.71969092,1444.65272771,1729.27256462,1434.91809254,696.5270039769999,548.715788997,371.91590023599997,566.244999933,525.073441089
classic pop and rock,TRBFTXQ128F4298164,Pat Benatar,I'm Gonna Follow You,-11.899000000000001,155.391,4,4,0,269.34812,39.3926191513,11.3588552775,15.079632208900001,6.363250272030001,-23.680517954299997,-2.96212513602,-6.4878781284,2.73362785637,5.006094668119999,-1.30147660501,-0.16815886833500002,5.44743743199,66.2129266254,2088.56066754,2384.40101042,1308.60295473,824.277291098,869.801254127,527.195842581,421.714723966,310.565303533,249.03783469599998,317.173642982,302.664969933
dance and electronica,TRQHDYK128F932B9D3,Fat Jon,Sirrah,-8.894,160.925,4,2,1,172.30321999999998,44.1316337625,-7.0516738197399995,-26.4136380544,-8.25637052933,-27.2977296137,-15.0650987124,21.0785007153,9.983692417739999,15.8779427754,0.20022460658100003,-5.635713876970001,-6.820929899859999,45.2210487042,3212.63219245,1693.00776799,1744.99152288,963.5126588810001,938.821167328,651.150523509,1111.39235042,274.155631836,431.934438126,282.563104997,368.798080311
classic pop and rock,TRRNAYG128F425B96A,Boney M.,Oh Christmas Tree,-14.402999999999999,130.77200000000002,3,7,1,174.44526000000002,39.8970401891,-36.1161394799,17.9328439716,-18.9406359338,30.1271323877,-16.9070567376,-12.5320661939,2.5043262411300002,-4.57817021277,-4.64538770686,-2.8482127659599996,0.809033096927,24.2435616225,5296.89924387,1165.75215934,1063.33397004,901.859661897,338.659494276,691.7248574660001,411.521855052,257.758958784,191.952299632,157.46867822,285.11472461799997
folk,TREZPDA128F9302D9A,Jerry Jeff Walker,Mr. Bojangles,-9.689,165.195,3,2,1,231.31382999999997,43.4284927396,1.3452594385299999,-11.1409080348,-4.413914811230001,-18.8488654405,-3.3220212971900005,-14.661456921600001,-16.210593417200002,12.821581800599999,-2.2133010648599996,1.6030000000000002,16.62,23.5901311231,1468.9777765000001,628.546243276,1086.16889053,474.255978084,703.862479895,299.838302016,437.018679192,280.251028466,304.11022773400003,202.790738924,163.62259316200002
classic pop and rock,TRQESZB128F428077F,Laura Nyro,Save The Country,-11.078,137.09,4,2,1,298.55302,41.686014510300005,-45.963227327700004,79.95073397819999,8.29098065296,-14.872934703699999,1.7397424425599999,-23.9332648126,-3.9177025393,3.46085006046,-6.5448246674699995,6.97364570738,22.9509129383,81.07302623439999,3322.8522112,3241.64945603,1149.05477535,701.7057089360001,718.619646895,625.800518067,327.869093924,577.756685975,243.896509954,252.28650651400002,439.41790027300004
